id	japanese	translation
MAP60_e6_p2_191	コイツら、四天王は、倒しても消えて	These Four Generals—even when you defeat them, they vanish
MAP60_e6_p2_192	どっかにいっちまうんだよ！！	and get away somewhere!!
MAP60_e6_p2_193	前のときもそうだったぜ！！	It was the same last time!!
MAP60_e6_p2_196	なんだと…　なら、早くトドメを…！！	What... Then hurry and finish her off...!!
MAP60_e6_p2_199	そういうこと…	That's right...
MAP60_e6_p2_200	じゃあね、あなたたち。	Well then, farewell.
MAP60_e6_p2_201	また会えることを願ってるわ…　本当よ。	I hope we meet again... truly.
MAP60_e6_p2_21	えーい！！邪魔をするなああああああああ！！	Bah!! Stop interfering—!!
MAP60_e6_p2_24	さあ、青龍！	Come, Seiryu!
MAP60_e6_p2_25	急いでわたしに、紋章を…！！	Hurry and give me the crest...!!
MAP60_e6_p2_28	おっけーりょーーーかーーーーい	
MAP60_e6_p2_44	　ナガレは、イヤシとイノチとテッペキの魔法をおぼえた！	Nagare learned the Heal, Life, and Iron Wall spells!
MAP60_e6_p2_47	この感覚…なんて清々しい気分なんだ…	
MAP60_e6_p2_48	内から静かにこんこんと湧き出る鋭気…	
MAP60_e6_p2_49	この力が…　本当の紋章の力か…！！	This power... so this is the crest's true power...!!
MAP60_e6_p2_56	さあ…　	
MAP60_e6_p2_57	みんなでミケーネを…　ぶっ飛ばせーーー！！	
MAP60_e6_p2_60	よくもあたしを殺してくれたよなあ…	
MAP60_e6_p2_61	おい、ミケーネ…！！	
MAP60_e6_p2_66	ええい…みすみす継承させてしまうとは…	Dammit... letting her inherit it right under our noses...
MAP60_e6_p2_67	あたいとしたことが、とんだ大失態だ…！！	What a colossal blunder on my part...!!
MAP60_e6_p2_70	てめえ…もう覚悟、できてるよなあ…？	
MAP60_e6_p2_71	あたしは紋章の力をまだ使ったことがない…	
MAP60_e6_p2_73	だからもちろん、手加減はできないし…	So of course, I can't hold back...
MAP60_e6_p2_74	そして当然、手加減する気もない。	And naturally, I've no intention of holding back.
MAP60_e6_p2_76	つまり、あたしもあんたを…	In other words, I might just
MAP60_e6_p2_77	ころしちまうかも知れねえぞ、ってことだ…	end up killing you too...
MAP60_e6_p2_78	…わかってるよなあーーーーーー！！？	...You get that, right—!?
MAP60_e6_p2_81	あんだあ？この小娘がああああああああ！	What was that, you little wench—!
MAP60_e6_p2_82	ちょっと生き返ったからって、	Just because she came back to life,
MAP60_e6_p2_83	えらくちょうしくれやがってよお……！！	she's putting on airs......!!
MAP60_e6_p2_85	上等じゃねえかコラーーーーーー！！！！	Fine by me, bring it—!!!!
MAP60_e6_p2_86	しにてえやつはまとめてかかってこいや…	Anyone who wants to die, come at me all at once...
MAP60_e6_p2_87	コラああああああああああ！！！！！！！！	Heeeeeey!!!!!
MAP60_e6_p2_90	うるせえんだよピーピーガーガーと…	
MAP60_e6_p2_91	耳障りなんだよ、てめえのその甲高い声が…	
MAP60_e6_p2_92	御託は良いから、さっさとかかってこい！！	
MAP60_e6_p2_95	ちくしょテメコラァぁあああああん！！！？？	
MAP60_e6_p2_96	上等だ秒で始末したらぞおおオアァァン！？？	
MAP60_e6_p2_99	こ、こええ………！！	S-Scary......!!
MAP60_e8_p1_4	ほら…な？	
MAP60_e8_p1_7	みすみす逃がしてしまうとは…	
MAP60_e8_p1_8	うかつだった…！！	
MAP61_e10_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e10_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e10_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e10_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e11_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e11_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e11_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e11_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e12_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e12_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e12_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e12_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e13_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e13_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e13_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e13_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e14_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e14_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e14_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e14_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e15_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e15_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e15_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e15_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e16_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e16_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e16_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e16_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e17_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e17_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e17_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e17_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e18_p1_2	宿はなんとか営業中だぜ。	
MAP61_e18_p1_3	営業中っていうか、避難所みたいなもんだけど	
MAP61_e18_p1_6	ここはあたしがちゃーんと見張ってるから、	
MAP61_e18_p1_7	あんたらは使命とか何とかを頑張んな！	
MAP61_e19_p1_2	雨、やみそうにないですね…	
MAP61_e19_p1_5	あ、いえ、すいません…	
MAP61_e19_p1_6	別に変な意味で言ったんじゃ…	
MAP61_e19_p1_7	…ご武運をお祈りしています！	
MAP61_e20_p1_12	よし…　じゃあ行くか！	Alright... let's go!
MAP61_e20_p1_15	ウィン…　あんたには礼を言いたいが…	Win... I want to thank you, but...
MAP61_e20_p1_16	いまは言わないぞ。	not now.
MAP61_e20_p1_19	オレもだ、ウィン！	Me too, Win!
MAP61_e20_p1_2	…ここからは、ウィンと、オレたちで別行動だ	...From here, Win splits off from us
MAP61_e20_p1_20	だって、またすぐに集まって、	Because we'll gather again soon
MAP61_e20_p1_21	闇のエレメントを倒さないとだからな！	to defeat the Dark Element!
MAP61_e20_p1_27	　　　　　　　　　　ウィンは頷いた！	Win nodded!
MAP61_e20_p1_30	よし、行こう！	Alright, let's go!
MAP61_e20_p1_33	おう！！	Yeah!!
MAP61_e20_p1_5	出発するなら、先にここで買い物を済ませて	Before we set out, let's finish our shopping here
MAP61_e20_p1_6	おこう。向こうに着いたらそれどころじゃない	first. Once we get there, we might not
MAP61_e20_p1_7	可能性もあるからな。	have the chance.
MAP61_e39_p0_2	狩場に魔物が出まくってて、しばらく	Monsters are swarming the hunting grounds, so for a while
MAP61_e39_p0_3	ここは通行止めにさせてもらってる。	this way's closed to traffic.
MAP61_e39_p1_10	任せておいてくれると助かるよ。	I'd be glad if you left it to me.
MAP61_e39_p1_13	分かった。でも、狩り以外でも何か助けが	Got it. But if you need help with anything beyond hunting,
MAP61_e39_p1_14	いるなら、気兼ねしないで話してくれよ？	don't hesitate to say so, alright?
MAP61_e39_p1_2	狩場に魔物が出まくってて、しばらく	Monsters are swarming the hunting grounds, so for a while
MAP61_e39_p1_3	ここは通行止めにさせてもらってる。	this way's closed to traffic.
MAP61_e39_p1_6	北の村でもか…。助けはいらないのか？	In the northern village too...? You don't need help?
MAP61_e39_p1_9	ああ、むしろ狩人たちの邪魔になるから、	Nah, in fact we'd just get in the hunters' way, so
MAP61_e49_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP61_e50_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP61_e53_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP61_e54_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP61_e55_p1_12	そんなことより、トリカゼ！	
MAP61_e55_p1_13	傷は深いのか！？	
MAP61_e55_p1_16	え…？　ああ、ちょっとねんざしただけさ！	
MAP61_e55_p1_17	それより…　あんたの家の方を頼む…	
MAP61_e55_p1_18	マハリが守っているはずだが…　	
MAP61_e55_p1_2	助かったぜ…　	
MAP61_e55_p1_21	わかった！	
MAP61_e55_p1_22	トリカゼはここで休んでいろ！いいな！	
MAP61_e55_p1_5	トリカゼ！大丈夫か！？	
MAP61_e55_p1_8	ちゃんと紋章…ぶんどってきたんだな…	
MAP61_e55_p1_9	ナガレちゃん…	
MAP61_e55_p2_2	あんたの家の方を頼む…	
MAP61_e55_p2_3	マハリが守っているはずだ…　	
MAP61_e56_p1_10	大丈夫…　ちょっと突き指しただけだよ	
MAP61_e56_p1_13	それより…	Anyway...
MAP61_e56_p1_14	どうやら魔物たちはこれで片付いたみたいだね	
MAP61_e56_p1_17	しっかし…　一体何が起こったんだ…？	
MAP61_e56_p1_18	ひでえことになってるじゃねえか…	
MAP61_e56_p1_21	うん…	Yeah...
MAP61_e56_p1_22	とりあえず、屋敷の中へ…	For now, let's head inside the estate...
MAP61_e56_p1_23	村のみんなが集まってるよ	Everyone in the village is gathering.
MAP61_e56_p1_4	ありがとう…　ナガレ…　みなさん…	
MAP61_e56_p1_7	マハリ！傷は！？　大事ないか！？	
MAP61_e56_p2_2	うん…	Yeah...
MAP61_e56_p2_3	とりあえず、屋敷の中へ…	For now, let's head inside the estate...
MAP61_e56_p2_4	村のみんなが集まってるよ	Everyone in the village is gathering.
MAP61_e60_p0_11	おーい！！	Heyyy!!
MAP61_e60_p0_15	あたしだけじゃちょっとキツイんだ…	I can't handle this on my own...
MAP61_e60_p0_16	助太刀してくれーーー！！	Give me a hand—!!
MAP61_e60_p0_20	なんかすげえヤバイ感じだな…！	This feels seriously bad...!
MAP61_e60_p0_23	とにかくトリカゼに助太刀しよう！急げ！	Either way, let's help Torikaze! Hurry!
MAP61_e60_p0_5	お、おい…　なんだこりゃあ…！	H-Hey... what the heck is this...!
MAP61_e60_p0_8	川が氾濫した！？　みんなは大丈夫なのか！？	The river flooded!? Is everyone okay!?
MAP61_e61_p1_2	いまここを離れるわけにはいかねえ！！	I can't leave here now!!
MAP61_e65_p0_12	いまいくぜー！！	I'm coming!!
MAP61_e65_p0_4	…マハリ！！	...Mahari!!
MAP61_e65_p0_7	ナガレ！みなさん！	Nagare! Everyone!
MAP61_e65_p0_8	僕だけでは勝てそうにありません！！	I can't win on my own!!
MAP61_e65_p0_9	助けてください！！	Please help!!
MAP61_e7_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e7_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e7_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e7_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e8_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e8_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e8_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e8_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e9_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e9_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP61_e9_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP61_e9_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP62_e10_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP62_e11_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP62_e12_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
